customer_id,name,email,signup_date,region,is_active
CUS003865,Customer 3865,cus003865@example.com,2022-04-10,South,True
CUS003866,Customer 3866,cus003866@example.com,2021-08-24,Central,False
CUS003867,Customer 3867,cus003867@example.com,2021-11-10,Central,False
CUS003868,Customer 3868,cus003868@example.com,2021-06-18,South,True
CUS003869,Customer 3869,cus003869@example.com,2021-02-04,West,False
CUS003870,Customer 3870,cus003870@example.com,2021-05-10,West,True
CUS003871,Customer 3871,cus003871@example.com,2023-06-11,West,True
CUS003872,Customer 3872,cus003872@example.com,2021-05-11,East,False
CUS003873,Customer 3873,cus003873@example.com,2022-06-04,Central,True
CUS003874,Customer 3874,cus003874@example.com,2021-04-10,Central,False
CUS003875,Customer 3875,cus003875@example.com,2023-06-03,West,False
CUS003876,Customer 3876,cus003876@example.com,2021-11-27,South,True
CUS003877,Customer 3877,cus003877@example.com,2021-11-03,South,True
CUS003878,Customer 3878,cus003878@example.com,2022-10-06,Central,False
CUS003879,Customer 3879,cus003879@example.com,2023-03-15,East,True
CUS003880,Customer 3880,cus003880@example.com,2021-04-23,East,False
CUS003881,Customer 3881,cus003881@example.com,2022-04-16,North,False
CUS003882,Customer 3882,cus003882@example.com,2023-10-07,South,True
CUS003883,Customer 3883,cus003883@example.com,2022-04-08,East,True
CUS003884,Customer 3884,cus003884@example.com,2023-11-21,East,False
CUS003885,Customer 3885,cus003885@example.com,2023-11-18,Central,False
CUS003886,Customer 3886,cus003886@example.com,2021-06-03,East,True
CUS003887,Customer 3887,cus003887@example.com,2024-01-20,South,True
CUS003888,Customer 3888,cus003888@example.com,2023-09-14,West,True
CUS003889,Customer 3889,cus003889@example.com,2022-03-07,West,True
CUS003890,Customer 3890,cus003890@example.com,2021-06-23,North,False
CUS003891,Customer 3891,cus003891@example.com,2021-01-27,West,True
CUS003892,Customer 3892,,2022-05-28,North,True
CUS003893,Customer 3893,cus003893@example.com,2023-05-27,Central,False
CUS003894,Customer 3894,cus003894@example.com,2024-01-30,East,False
CUS003895,Customer 3895,cus003895@example.com,2023-04-10,East,False
CUS003896,Customer 3896,cus003896@example.com,2021-10-04,Central,False
CUS003897,Customer 3897,cus003897@example.com,2022-05-14,North,False
CUS003898,Customer 3898,cus003898@example.com,2021-05-30,East,False
CUS003899,Customer 3899,cus003899@example.com,2022-06-21,South,True
CUS003900,Customer 3900,cus003900@example.com,2024-03-18,East,True
CUS003901,Customer 3901,cus003901@example.com,2021-12-25,West,False
CUS003902,Customer 3902,cus003902@example.com,2021-04-20,East,False
CUS003903,Customer 3903,cus003903@example.com,2022-09-05,South,True
CUS003904,Customer 3904,cus003904@example.com,2022-06-12,East,True
CUS003905,Customer 3905,cus003905@example.com,2023-08-14,East,False
CUS003906,Customer 3906,cus003906@example.com,2023-01-20,Central,True
CUS003907,Customer 3907,cus003907@example.com,2022-11-01,East,True
CUS003908,Customer 3908,cus003908@example.com,2022-04-12,South,True
CUS003909,Customer 3909,cus003909@example.com,2022-11-13,North,False
CUS003910,Customer 3910,cus003910@example.com,2021-08-23,East,False
CUS003911,Customer 3911,cus003911@example.com,2021-10-24,Central,False
CUS003912,Customer 3912,cus003912@example.com,2022-03-03,East,False
CUS003913,Customer 3913,cus003913@example.com,2024-01-01,North,False
CUS003914,Customer 3914,cus003914@example.com,2022-12-23,East,True
CUS003915,Customer 3915,cus003915@example.com,2021-08-30,East,False
CUS003916,Customer 3916,cus003916@example.com,2021-06-16,Central,True
CUS003917,Customer 3917,cus003917@example.com,2023-08-08,Central,True
CUS003918,Customer 3918,cus003918@example.com,2021-09-13,South,False
CUS003919,Customer 3919,cus003919@example.com,2024-01-11,Central,True
CUS003920,Customer 3920,cus003920@example.com,2022-03-16,Central,True
CUS003921,Customer 3921,cus003921@example.com,2021-07-13,Central,True
CUS003922,Customer 3922,cus003922@example.com,2021-12-08,East,False
CUS003923,Customer 3923,not-an-email,2021-05-14,West,True
CUS003924,Customer 3924,cus003924@example.com,2022-04-25,Central,False
CUS003925,Customer 3925,cus003925@example.com,2021-03-19,North,True
CUS003926,Customer 3926,cus003926@example.com,2022-08-21,West,False
CUS003927,Customer 3927,cus003927@example.com,2021-07-21,South,False
CUS003928,Customer 3928,cus003928@example.com,2021-12-12,West,True
CUS003929,Customer 3929,cus003929@example.com,2021-02-12,West,True
CUS003930,Customer 3930,,2023-01-29,East,True
CUS003931,Customer 3931,cus003931@example.com,2021-11-28,West,True
CUS003932,Customer 3932,cus003932@example.com,2023-02-23,North,False
CUS003933,Customer 3933,cus003933@example.com,2021-03-06,South,False
CUS003934,Customer 3934,cus003934@example.com,2021-07-19,East,True
CUS003935,Customer 3935,cus003935@example.com,2023-04-11,West,True
CUS003936,Customer 3936,cus003936@example.com,2022-02-23,South,False
CUS003937,Customer 3937,cus003937@example.com,2021-03-12,West,True
CUS003938,Customer 3938,cus003938@example.com,2022-06-13,East,False
CUS003939,Customer 3939,cus003939@example.com,2022-07-05,South,False
CUS003940,Customer 3940,cus003940@example.com,2024-01-20,East,False
CUS003941,Customer 3941,cus003941@example.com,2021-04-02,North,False
CUS003942,Customer 3942,cus003942@example.com,2024-03-17,West,False
CUS003943,Customer 3943,cus003943@example.com,2021-10-16,North,True
CUS003944,Customer 3944,cus003944@example.com,2022-08-01,Central,True
CUS003945,Customer 3945,cus003945@example.com,2022-02-28,East,False
CUS003946,Customer 3946,not-an-email,2022-07-01,North,False
CUS003947,Customer 3947,cus003947@example.com,2021-09-06,North,False
CUS003948,Customer 3948,cus003948@example.com,2022-01-05,Central,False
CUS003949,Customer 3949,cus003949@example.com,2021-11-28,North,False
CUS003950,Customer 3950,cus003950@example.com,2022-08-28,South,False
CUS003951,Customer 3951,cus003951@example.com,2023-04-23,East,True
CUS003952,Customer 3952,cus003952@example.com,2021-10-22,Central,True
CUS003953,Customer 3953,cus003953@example.com,2022-04-06,South,False
CUS003954,Customer 3954,cus003954@example.com,2021-07-06,West,True
CUS003955,Customer 3955,cus003955@example.com,2023-11-05,Central,True
CUS003956,Customer 3956,cus003956@example.com,2023-07-27,South,True
CUS003957,Customer 3957,cus003957@example.com,2021-06-01,East,False
CUS003958,Customer 3958,cus003958@example.com,2022-06-22,East,True
CUS003959,Customer 3959,cus003959@example.com,2021-06-14,East,True
CUS003960,Customer 3960,cus003960@example.com,2021-03-17,North,True
CUS003961,Customer 3961,cus003961@example.com,2023-07-27,East,False
CUS003962,Customer 3962,cus003962@example.com,2021-05-17,Central,False
CUS003963,Customer 3963,cus003963@example.com,2023-09-24,West,True
CUS003964,Customer 3964,cus003964@example.com,2021-11-11,East,False
CUS003965,Customer 3965,cus003965@example.com,2021-01-08,North,False
CUS003966,Customer 3966,cus003966@example.com,2021-12-26,Central,True
CUS003967,Customer 3967,cus003967@example.com,2022-07-18,North,False
CUS003968,Customer 3968,cus003968@example.com,2021-11-02,South,True
CUS003969,Customer 3969,not-an-email,2022-11-17,North,True
CUS003970,Customer 3970,cus003970@example.com,2024-03-27,Central,True
CUS003971,Customer 3971,,2022-09-21,South,True
CUS003972,Customer 3972,cus003972@example.com,2022-12-08,West,True
CUS003973,Customer 3973,cus003973@example.com,2023-04-19,North,False
CUS003974,Customer 3974,cus003974@example.com,2022-06-12,West,False
CUS003975,Customer 3975,cus003975@example.com,2023-10-21,West,False
CUS003976,Customer 3976,cus003976@example.com,2022-11-27,West,True
CUS003977,Customer 3977,cus003977@example.com,2021-03-19,East,False
CUS003978,Customer 3978,cus003978@example.com,2023-10-13,East,True
CUS003979,Customer 3979,cus003979@example.com,2022-12-04,South,True
CUS003980,Customer 3980,cus003980@example.com,2023-10-25,West,True
CUS003981,Customer 3981,cus003981@example.com,2022-03-26,South,True
CUS003982,Customer 3982,cus003982@example.com,2021-09-01,East,True
CUS003983,Customer 3983,cus003983@example.com,2021-04-07,Central,False
CUS003984,Customer 3984,cus003984@example.com,2022-08-10,Central,True
CUS003985,Customer 3985,,2023-10-16,Central,True
CUS003986,Customer 3986,cus003986@example.com,2023-09-01,East,True
CUS003987,Customer 3987,cus003987@example.com,2021-05-22,Central,False
CUS003988,Customer 3988,cus003988@example.com,2023-08-05,West,True
CUS003989,Customer 3989,cus003989@example.com,2021-06-03,North,False
CUS003990,Customer 3990,,2021-05-26,East,False
CUS003991,Customer 3991,cus003991@example.com,2021-10-22,West,False
CUS003992,Customer 3992,,2023-11-30,East,True
CUS003993,Customer 3993,cus003993@example.com,2021-04-26,East,False
CUS003994,Customer 3994,cus003994@example.com,2023-09-15,West,False
CUS003995,Customer 3995,cus003995@example.com,2022-04-15,East,True
CUS003996,Customer 3996,cus003996@example.com,2023-01-31,Central,False
CUS003997,Customer 3997,cus003997@example.com,2023-07-13,South,False
CUS003998,Customer 3998,cus003998@example.com,2023-12-03,South,True
CUS003999,Customer 3999,cus003999@example.com,2022-10-28,Central,False
CUS004000,Customer 4000,cus004000@example.com,2022-11-17,West,True
CUS004001,Customer 4001,cus004001@example.com,2021-06-10,North,True
CUS004002,Customer 4002,cus004002@example.com,2022-04-19,East,True
CUS004003,Customer 4003,cus004003@example.com,2021-09-10,East,True
CUS004004,Customer 4004,cus004004@example.com,2021-06-12,Central,False
CUS004005,Customer 4005,cus004005@example.com,2021-05-15,East,False
CUS004006,Customer 4006,cus004006@example.com,2021-02-04,Central,True
CUS004007,Customer 4007,,2022-04-29,South,False
CUS004008,Customer 4008,cus004008@example.com,2022-09-14,South,False
CUS004009,Customer 4009,cus004009@example.com,2021-08-11,East,False
CUS004010,Customer 4010,cus004010@example.com,2023-08-05,North,True
CUS004011,Customer 4011,cus004011@example.com,2022-02-02,West,True
CUS004012,Customer 4012,cus004012@example.com,2022-04-30,South,False
CUS004013,Customer 4013,cus004013@example.com,2023-07-07,West,True
CUS004014,Customer 4014,cus004014@example.com,2021-11-25,Central,False
CUS004015,Customer 4015,cus004015@example.com,2022-11-04,East,True
CUS004016,Customer 4016,cus004016@example.com,2022-10-11,East,False
CUS004017,Customer 4017,cus004017@example.com,2023-04-28,West,True
CUS004018,Customer 4018,,2022-04-21,Central,True
CUS004019,Customer 4019,cus004019@example.com,2021-05-08,South,False
CUS004020,Customer 4020,cus004020@example.com,2024-01-01,North,False
CUS004021,Customer 4021,cus004021@example.com,2023-10-24,South,True
CUS004022,Customer 4022,cus004022@example.com,2023-06-12,South,True
CUS004023,Customer 4023,cus004023@example.com,2023-09-22,West,False
CUS004024,Customer 4024,cus004024@example.com,2022-10-16,Central,False
CUS004025,Customer 4025,cus004025@example.com,2022-02-12,South,True
CUS004026,Customer 4026,cus004026@example.com,2023-03-17,North,True
CUS004027,Customer 4027,cus004027@example.com,2022-09-04,East,True
CUS004028,Customer 4028,cus004028@example.com,2023-06-18,Central,False
CUS004029,Customer 4029,cus004029@example.com,2023-01-25,South,False
CUS004030,Customer 4030,cus004030@example.com,2022-11-29,West,True
CUS004031,Customer 4031,cus004031@example.com,2021-11-13,Central,False
CUS004032,Customer 4032,cus004032@example.com,2023-07-08,South,False
CUS004033,Customer 4033,cus004033@example.com,2023-12-09,Central,True
CUS004034,Customer 4034,cus004034@example.com,2022-10-10,South,True
CUS004035,Customer 4035,cus004035@example.com,2021-04-12,North,False
CUS004036,Customer 4036,cus004036@example.com,2022-07-29,West,False
CUS004037,Customer 4037,cus004037@example.com,2024-01-14,South,True
CUS004038,Customer 4038,cus004038@example.com,2023-01-16,North,False
CUS004039,Customer 4039,cus004039@example.com,2023-12-15,North,False
CUS004040,Customer 4040,cus004040@example.com,2021-10-31,West,False
CUS004041,Customer 4041,cus004041@example.com,2023-03-04,Central,True
CUS004042,Customer 4042,cus004042@example.com,2022-03-06,North,True
CUS004043,Customer 4043,cus004043@example.com,2022-11-21,Central,False
CUS004044,Customer 4044,cus004044@example.com,2024-03-02,North,True
CUS004045,Customer 4045,not-an-email,2023-10-30,West,False
CUS004046,Customer 4046,cus004046@example.com,2022-03-28,South,True
CUS004047,Customer 4047,cus004047@example.com,2022-05-25,Central,False
CUS004048,Customer 4048,cus004048@example.com,2021-09-13,West,True
CUS004049,Customer 4049,cus004049@example.com,2021-09-12,South,True
CUS004050,Customer 4050,cus004050@example.com,2022-06-25,Central,True
CUS004051,Customer 4051,cus004051@example.com,2024-02-07,North,True
CUS004052,Customer 4052,,2022-05-06,East,False
CUS004053,Customer 4053,cus004053@example.com,2021-05-15,Central,True
CUS004054,Customer 4054,cus004054@example.com,2023-05-29,East,True
CUS004055,Customer 4055,cus004055@example.com,2021-11-12,Central,True
CUS004056,Customer 4056,cus004056@example.com,2022-09-22,South,True
CUS004057,Customer 4057,cus004057@example.com,2023-11-24,West,False
CUS004058,Customer 4058,cus004058@example.com,2023-10-01,Central,True
CUS004059,Customer 4059,cus004059@example.com,2023-04-11,Central,True
CUS004060,Customer 4060,cus004060@example.com,2023-07-21,North,True
CUS004061,Customer 4061,cus004061@example.com,2022-06-11,South,True
CUS004062,Customer 4062,cus004062@example.com,2023-05-30,South,False
CUS004063,Customer 4063,cus004063@example.com,2022-01-28,East,True
CUS004064,Customer 4064,cus004064@example.com,2023-05-02,West,True
CUS004065,Customer 4065,cus004065@example.com,2023-07-22,South,False
CUS004066,Customer 4066,cus004066@example.com,2022-09-07,West,True
CUS004067,Customer 4067,cus004067@example.com,2021-09-04,North,False
CUS004068,Customer 4068,cus004068@example.com,2022-10-12,East,True
CUS004069,Customer 4069,cus004069@example.com,2021-12-24,Central,True
CUS004070,Customer 4070,cus004070@example.com,2022-08-02,North,False
CUS004071,Customer 4071,cus004071@example.com,2021-03-21,West,False
CUS004072,Customer 4072,cus004072@example.com,2021-12-01,West,True
CUS004073,Customer 4073,cus004073@example.com,2021-05-23,West,True
CUS004074,Customer 4074,cus004074@example.com,2021-11-06,West,False
CUS004075,Customer 4075,cus004075@example.com,2021-06-13,West,True
CUS004076,Customer 4076,cus004076@example.com,2024-02-17,West,True
CUS004077,Customer 4077,cus004077@example.com,2023-08-30,Central,False
CUS004078,Customer 4078,cus004078@example.com,2021-05-09,West,False
CUS004079,Customer 4079,cus004079@example.com,2022-02-03,West,True
CUS004080,Customer 4080,cus004080@example.com,2022-03-06,Central,True
CUS004081,Customer 4081,not-an-email,2021-04-10,Central,True
CUS004082,Customer 4082,cus004082@example.com,2022-12-01,North,True
CUS004083,Customer 4083,cus004083@example.com,2023-05-10,East,True
CUS004084,Customer 4084,cus004084@example.com,2023-09-15,North,True
CUS004085,Customer 4085,cus004085@example.com,2021-03-31,East,True
CUS004086,Customer 4086,cus004086@example.com,2021-03-16,East,True
CUS004087,Customer 4087,cus004087@example.com,2021-11-25,East,True
CUS004088,Customer 4088,cus004088@example.com,2021-02-21,North,True
CUS004089,Customer 4089,cus004089@example.com,2021-08-15,North,False
CUS004090,Customer 4090,cus004090@example.com,2023-12-21,Central,False
CUS004091,Customer 4091,cus004091@example.com,2021-10-01,Central,False
CUS004092,Customer 4092,cus004092@example.com,2021-08-04,Central,True
CUS004093,Customer 4093,cus004093@example.com,2021-01-15,West,False
CUS004094,Customer 4094,cus004094@example.com,2023-04-25,North,False
CUS004095,Customer 4095,cus004095@example.com,2022-04-21,South,False
CUS004096,Customer 4096,cus004096@example.com,2021-01-25,East,False
CUS004097,Customer 4097,cus004097@example.com,2021-01-01,South,True
CUS004098,Customer 4098,cus004098@example.com,2024-02-27,Central,True
CUS004099,Customer 4099,cus004099@example.com,2022-11-29,North,False
CUS004100,Customer 4100,cus004100@example.com,2023-09-13,South,True
CUS004101,Customer 4101,,2024-04-05,Central,True
CUS004102,Customer 4102,cus004102@example.com,2021-07-15,East,False
CUS004103,Customer 4103,cus004103@example.com,2022-04-16,East,True
CUS004104,Customer 4104,cus004104@example.com,2023-09-03,Central,True
CUS004105,Customer 4105,cus004105@example.com,2021-01-15,East,False
CUS004106,Customer 4106,cus004106@example.com,2021-04-01,North,True
CUS004107,Customer 4107,cus004107@example.com,2024-02-17,Central,True
CUS004108,Customer 4108,cus004108@example.com,2021-11-09,Central,True
CUS004109,Customer 4109,cus004109@example.com,2023-05-09,South,False
CUS004110,Customer 4110,cus004110@example.com,2021-11-18,South,True
CUS004111,Customer 4111,cus004111@example.com,2022-03-03,North,False
CUS004112,Customer 4112,,2022-12-17,West,True
CUS004113,Customer 4113,cus004113@example.com,2021-03-01,West,True
CUS004114,Customer 4114,cus004114@example.com,2021-08-18,Central,True
CUS004115,Customer 4115,cus004115@example.com,2024-04-07,South,False
CUS004116,Customer 4116,cus004116@example.com,2023-04-16,South,True
CUS004117,Customer 4117,cus004117@example.com,2021-06-29,West,True
CUS004118,Customer 4118,cus004118@example.com,2022-01-28,North,False
CUS004119,Customer 4119,cus004119@example.com,2022-07-13,West,False
CUS004120,Customer 4120,cus004120@example.com,2022-11-25,East,True
CUS004121,Customer 4121,cus004121@example.com,2021-02-03,Central,True
CUS004122,Customer 4122,cus004122@example.com,2022-08-20,Central,False
CUS004123,Customer 4123,cus004123@example.com,2024-02-11,East,False
CUS004124,Customer 4124,cus004124@example.com,2024-02-14,East,True
CUS004125,Customer 4125,cus004125@example.com,2021-08-30,Central,False
CUS004126,Customer 4126,cus004126@example.com,2024-03-27,West,True
CUS004127,Customer 4127,cus004127@example.com,2023-01-23,East,True
CUS004128,Customer 4128,cus004128@example.com,2021-06-19,Central,False
CUS004129,Customer 4129,cus004129@example.com,2022-03-15,North,False
CUS004130,Customer 4130,cus004130@example.com,2023-02-08,South,True
CUS004131,Customer 4131,cus004131@example.com,2021-09-13,South,False
CUS004132,Customer 4132,cus004132@example.com,2022-06-05,South,True
CUS004133,Customer 4133,cus004133@example.com,2022-12-30,South,True
CUS004134,Customer 4134,cus004134@example.com,2021-03-06,Central,False
CUS004135,Customer 4135,cus004135@example.com,2022-04-28,North,True
CUS004136,Customer 4136,cus004136@example.com,2021-06-04,North,False
CUS004137,Customer 4137,,2024-01-16,West,True
CUS004138,Customer 4138,cus004138@example.com,2022-09-12,West,True
CUS004139,Customer 4139,cus004139@example.com,2022-02-23,North,True
CUS004140,Customer 4140,cus004140@example.com,2023-11-08,North,False
CUS004141,Customer 4141,cus004141@example.com,2021-02-17,Central,True
CUS004142,Customer 4142,cus004142@example.com,2021-03-08,Central,True
CUS004143,Customer 4143,cus004143@example.com,2021-03-28,West,False
CUS004144,Customer 4144,cus004144@example.com,2022-03-18,North,False
CUS004145,Customer 4145,cus004145@example.com,2022-02-11,Central,False
CUS004146,Customer 4146,cus004146@example.com,2022-09-08,North,True
CUS004147,Customer 4147,cus004147@example.com,2022-02-10,North,False
CUS004148,Customer 4148,cus004148@example.com,2023-06-30,Central,True
CUS004149,Customer 4149,cus004149@example.com,2022-09-20,West,False
CUS004150,Customer 4150,cus004150@example.com,2024-03-08,North,False
CUS004151,Customer 4151,cus004151@example.com,2022-11-19,East,False
CUS004152,Customer 4152,not-an-email,2022-12-04,Central,False
CUS004153,Customer 4153,cus004153@example.com,2023-02-16,Central,True
CUS004154,Customer 4154,cus004154@example.com,2022-08-31,West,False
CUS004155,Customer 4155,cus004155@example.com,2023-06-16,West,True
CUS004156,Customer 4156,cus004156@example.com,2023-11-22,South,True
CUS004157,Customer 4157,cus004157@example.com,2023-05-18,West,True
CUS004158,Customer 4158,cus004158@example.com,2021-05-10,East,True
CUS004159,Customer 4159,cus004159@example.com,2023-12-08,North,True
CUS004160,Customer 4160,cus004160@example.com,2022-08-01,Central,False
CUS004161,Customer 4161,cus004161@example.com,2023-11-11,North,True
CUS004162,Customer 4162,cus004162@example.com,2021-12-06,North,True
CUS004163,Customer 4163,cus004163@example.com,2023-09-29,West,False
CUS004164,Customer 4164,cus004164@example.com,2022-05-17,North,True
CUS004165,Customer 4165,cus004165@example.com,2023-03-10,North,True
CUS004166,Customer 4166,cus004166@example.com,2023-12-05,South,False
CUS004167,Customer 4167,cus004167@example.com,2022-01-31,North,True
CUS004168,Customer 4168,cus004168@example.com,2022-06-30,North,False
CUS004169,Customer 4169,cus004169@example.com,2023-11-02,West,True
CUS004170,Customer 4170,cus004170@example.com,2022-08-05,West,False
CUS004171,Customer 4171,cus004171@example.com,2022-02-04,South,False
CUS004172,Customer 4172,cus004172@example.com,2023-10-01,North,True
CUS004173,Customer 4173,cus004173@example.com,2024-02-08,North,False
CUS004174,Customer 4174,cus004174@example.com,2021-04-27,East,True
CUS004175,Customer 4175,cus004175@example.com,2023-01-08,South,True
CUS004176,Customer 4176,cus004176@example.com,2023-04-22,North,False
CUS004177,Customer 4177,cus004177@example.com,2023-08-19,South,False
CUS004178,Customer 4178,cus004178@example.com,2021-03-02,West,True
CUS004179,Customer 4179,cus004179@example.com,2021-07-03,North,True
CUS004180,Customer 4180,cus004180@example.com,2022-03-28,South,False
CUS004181,Customer 4181,cus004181@example.com,2022-05-09,West,False
CUS004182,Customer 4182,cus004182@example.com,2024-02-25,North,True
CUS004183,Customer 4183,cus004183@example.com,2021-10-29,West,False
CUS004184,Customer 4184,cus004184@example.com,2022-10-28,North,True
CUS004185,Customer 4185,cus004185@example.com,2022-09-28,South,True
CUS004186,Customer 4186,cus004186@example.com,2022-12-15,West,True
CUS004187,Customer 4187,cus004187@example.com,2022-01-16,North,True
CUS004188,Customer 4188,cus004188@example.com,2024-02-15,Central,True
CUS004189,Customer 4189,cus004189@example.com,2024-01-22,West,False
CUS004190,Customer 4190,cus004190@example.com,2022-01-14,South,True
CUS004191,Customer 4191,cus004191@example.com,2022-09-28,Central,True
CUS004192,Customer 4192,cus004192@example.com,2021-01-11,East,True
CUS004193,Customer 4193,cus004193@example.com,2021-03-25,South,True
CUS004194,Customer 4194,cus004194@example.com,2021-09-30,North,True
CUS004195,Customer 4195,cus004195@example.com,2023-11-04,South,False
CUS004196,Customer 4196,cus004196@example.com,2022-05-29,North,False
CUS004197,Customer 4197,cus004197@example.com,2022-10-26,Central,True
CUS004198,Customer 4198,cus004198@example.com,2022-09-03,South,True
CUS004199,Customer 4199,cus004199@example.com,2024-02-06,East,True
CUS004200,Customer 4200,cus004200@example.com,2022-05-11,East,True
CUS004201,Customer 4201,cus004201@example.com,2022-05-30,East,False
CUS004202,Customer 4202,cus004202@example.com,2022-09-22,Central,True
CUS004203,Customer 4203,cus004203@example.com,2021-10-26,East,False
CUS004204,Customer 4204,cus004204@example.com,2023-01-21,East,True
CUS004205,Customer 4205,cus004205@example.com,2023-01-17,West,False
CUS004206,Customer 4206,cus004206@example.com,2023-04-29,South,True
CUS004207,Customer 4207,cus004207@example.com,2024-01-13,North,False
CUS004208,Customer 4208,cus004208@example.com,2024-01-18,Central,False
CUS004209,Customer 4209,cus004209@example.com,2023-04-27,West,False
CUS004210,Customer 4210,cus004210@example.com,2021-04-07,North,False
CUS004211,Customer 4211,cus004211@example.com,2023-10-21,West,False
CUS004212,Customer 4212,cus004212@example.com,2022-12-25,North,False
CUS004213,Customer 4213,cus004213@example.com,2021-07-18,East,False
CUS004214,Customer 4214,cus004214@example.com,2021-11-21,North,False
CUS004215,Customer 4215,cus004215@example.com,2023-09-27,South,False
CUS004216,Customer 4216,not-an-email,2021-06-25,North,True
CUS004217,Customer 4217,cus004217@example.com,2022-08-28,South,True
CUS004218,Customer 4218,cus004218@example.com,2022-12-03,East,True
CUS004219,Customer 4219,cus004219@example.com,2022-09-24,West,True
CUS004220,Customer 4220,cus004220@example.com,2023-12-01,Central,True
CUS004221,Customer 4221,cus004221@example.com,2022-06-17,North,False
CUS004222,Customer 4222,cus004222@example.com,2022-03-05,East,True
CUS004223,Customer 4223,cus004223@example.com,2021-02-23,South,False
CUS004224,Customer 4224,cus004224@example.com,2021-12-10,West,False
CUS004225,Customer 4225,cus004225@example.com,2022-01-06,North,False
CUS004226,Customer 4226,cus004226@example.com,2023-03-10,South,False
CUS004227,Customer 4227,cus004227@example.com,2021-08-21,East,True
CUS004228,Customer 4228,cus004228@example.com,2021-07-08,West,True
CUS004229,Customer 4229,cus004229@example.com,2023-02-15,South,False
CUS004230,Customer 4230,cus004230@example.com,2022-07-07,West,True
CUS004231,Customer 4231,cus004231@example.com,2023-11-03,Central,True
CUS004232,Customer 4232,cus004232@example.com,2023-02-02,East,True
CUS004233,Customer 4233,cus004233@example.com,2023-07-05,East,True
CUS004234,Customer 4234,cus004234@example.com,2022-11-08,Central,True
CUS004235,Customer 4235,cus004235@example.com,2021-08-14,East,True
CUS004236,Customer 4236,cus004236@example.com,2022-04-17,Central,True
CUS004237,Customer 4237,cus004237@example.com,2023-12-13,Central,True
CUS004238,Customer 4238,cus004238@example.com,2023-12-28,South,True
CUS004239,Customer 4239,cus004239@example.com,2024-01-16,East,True
CUS004240,Customer 4240,cus004240@example.com,2022-10-09,East,False
CUS004241,Customer 4241,cus004241@example.com,2022-04-20,East,True
CUS004242,Customer 4242,cus004242@example.com,2022-04-14,East,False
CUS004243,Customer 4243,cus004243@example.com,2021-10-13,West,False
CUS004244,Customer 4244,cus004244@example.com,2021-12-29,South,False
CUS004245,Customer 4245,cus004245@example.com,2021-09-30,South,False
CUS004246,Customer 4246,cus004246@example.com,2022-10-06,West,True
CUS004247,Customer 4247,cus004247@example.com,2023-05-16,Central,False
CUS004248,Customer 4248,cus004248@example.com,2022-08-08,West,True
CUS004249,Customer 4249,cus004249@example.com,2022-10-10,South,False
CUS004250,Customer 4250,cus004250@example.com,2021-05-09,East,False
CUS004251,Customer 4251,cus004251@example.com,2024-01-21,East,False
CUS004252,Customer 4252,cus004252@example.com,2021-07-20,Central,False
CUS004253,Customer 4253,cus004253@example.com,2024-02-12,East,False
CUS004254,Customer 4254,cus004254@example.com,2021-03-30,East,False
CUS004255,Customer 4255,cus004255@example.com,2022-03-12,Central,False
CUS004256,Customer 4256,cus004256@example.com,2021-08-27,East,True
CUS004257,Customer 4257,not-an-email,2022-03-04,West,True
CUS004258,Customer 4258,cus004258@example.com,2021-09-15,West,False
CUS004259,Customer 4259,cus004259@example.com,2021-07-16,West,False
CUS004260,Customer 4260,cus004260@example.com,2022-07-21,South,False
CUS004261,Customer 4261,cus004261@example.com,2021-09-30,North,True
CUS004262,Customer 4262,cus004262@example.com,2023-10-27,East,False
CUS004263,Customer 4263,cus004263@example.com,2022-05-07,Central,True
CUS004264,Customer 4264,cus004264@example.com,2021-03-20,Central,False
CUS004265,Customer 4265,cus004265@example.com,2021-07-27,West,False
CUS004266,Customer 4266,cus004266@example.com,2024-04-04,North,True
CUS004267,Customer 4267,cus004267@example.com,2024-02-10,South,True
CUS004268,Customer 4268,cus004268@example.com,2023-12-06,South,True
CUS004269,Customer 4269,cus004269@example.com,2023-09-11,North,False
CUS004270,Customer 4270,cus004270@example.com,2021-10-21,South,True
CUS004271,Customer 4271,cus004271@example.com,2022-08-15,Central,False
CUS004272,Customer 4272,cus004272@example.com,2022-01-11,East,True
CUS004273,Customer 4273,cus004273@example.com,2021-04-12,East,True
CUS004274,Customer 4274,cus004274@example.com,2023-02-07,West,True
CUS004275,Customer 4275,cus004275@example.com,2021-12-01,North,False
CUS004276,Customer 4276,cus004276@example.com,2022-06-13,North,False
CUS004277,Customer 4277,cus004277@example.com,2024-01-11,North,True
CUS004278,Customer 4278,cus004278@example.com,2021-10-08,West,True
CUS004279,Customer 4279,cus004279@example.com,2022-03-26,South,True
CUS004280,Customer 4280,cus004280@example.com,2022-09-02,South,False
CUS004281,Customer 4281,cus004281@example.com,2022-09-20,North,False
CUS004282,Customer 4282,cus004282@example.com,2022-02-13,West,True
CUS004283,Customer 4283,cus004283@example.com,2023-08-14,North,False
CUS004284,Customer 4284,cus004284@example.com,2022-10-19,South,False
CUS004285,Customer 4285,cus004285@example.com,2024-01-02,East,True
CUS004286,Customer 4286,cus004286@example.com,2021-09-14,West,False
CUS004287,Customer 4287,cus004287@example.com,2021-05-04,East,True
CUS004288,Customer 4288,cus004288@example.com,2021-09-14,East,True
